,ID,year,set,tournament_round,game_round,lightning_round,question_num,type,lightning_lead,q_text,a_text,is_person_a,is_myth_a,bonus_q_text,bonus_a_text,is_person_b,is_myth_b,woman_named,is_fictional,is_myth,is_answer,names,author
1365,2022.nationals.3.1.4,2022,nationals,3,1,NA,4,tossup,,"A holder of the position who resided at Quispiguanca  employed ethnic groups including the Cachis as yanakunas. A holder of this position who built the Sacsayhuaman  legendarily turned stones into warriors to defend his city from the rival Chanka people. After Vincente de Valverde gave the last holder of this position a Bible, he threw it back in his face. That holder of this position ordered a room to be filled with gold after being captured at the Battle of Cajamarca . For ten points, name this royal position whose last holder was Atahualpa . ",Incan Emperor,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1366,2022.nationals.3.1.5,2022,nationals,3,1,NA,5,tossup,,"This activist traveled with Henry Morgenthau Jr.'s wife to the Westmoreland Homesteads in Pennsylvania, after which residents renamed the area after the last syllables of her name. 165 homes for unemployed local miners and farmers were constructed with assistance from this woman in Arthurdale, West Virginia. This woman resigned from the DAR after it refused to allow Marian Anderson to play Constitution Hall, and this diplomat served as the first Chair of the UN Commission on Human Rights. For ten points, name this longest-serving First Lady, the wife of FDR. ",Eleanor Roosevelt,TRUE,FALSE,,,,,TRUE,FALSE,FALSE,TRUE,"Marian Anderson, Eleanor Roosevelt",
1367,2022.nationals.3.1.6,2022,nationals,3,1,NA,6,tossup,,"In this city, French GIGN commandos assisted in the liberation of a mosque in 1979 after a two-week siege. The Italian adventurer Ludovico di Varthema wrote one of the first Western accounts of travel in this city, whose metro system only operates for seven days per year. This city demolished its Ottoman Ajyad Fortress in 2002 to make way for the Towers of the House hotel complex, which has the largest clock face in the world. The Masjid al-Haram and the Kaaba are located in, for ten points, what holiest city of Islam? ",Mecca,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1368,2022.nationals.3.1.7,2022,nationals,3,1,NA,7,tossup,,"One of these buildings at Gharni built by King Tiridates  of Armenia was converted into a summer residence by Arsacid Queen Khosrovidukht . To celebrate the victory at Chaeronea , Athenian sculptor Leochares  was commissioned with building one of these structures known as Philippeion. The ""Sacred Way"" connected the city of Samos to one of these locales known as the Heraion. Artemis is the dedicatee of an ""Ancient Wonder of the World"" in Ephesus which is, for ten points, what type of religiously significant structure? ",Greek Temples,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Queen Khosrovidukht,
1369,2022.nationals.3.1.8,2022,nationals,3,1,NA,8,tossup,,"In the film X-Men: Days of Future Past, this person becomes head of the anti-mutant movement after Mystique assassinates Bolivar Trask. In another film, this man presents Forrest Gump the U.S. table tennis tournament medal. In an episode of Futurama, this person presents a soldier with the Purple Heart for handing him the television remote while on the couch with his vice president, the “Headless Body of Spiro Agnew.” For ten points, name this 37th president of the United States who was involved in the Watergate Scandal. ",Richard Nixon,TRUE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,Mystique,
1370,2022.nationals.3.1.9,2022,nationals,3,1,NA,9,tossup,,"During this conflict, two girls who were allegedly asked for instructions on making gunpowder were captured at Wethersfield. During a pursuit of the Manisses in this conflict, several villages were burned by forces under Colonel John Endicott. Disputes over the fur trade were a cause of this conflict instigated by the murder of John Stone. Lasting from 1636 to 1638, this conflict took place in territory adjacent to the Connecticut River. For ten points, name this war between New Englanders and a namesake tribe ended by the Treaty of Hartford. ",Pequot War,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1371,2022.nationals.3.1.10,2022,nationals,3,1,NA,10,tossup,,"In 1962, a player of this instrument and his orchestra toured the Soviet Union as part of a cultural exchange program after the Cuban Missile Crisis. A player of this instrument, who led concerts at Guadalcanal while in the Navy, popularized Cole Porter’s ""Begin the Beguine""  and added Billie Holiday to his band in 1938. Another player of this instrument led his band in a rendition of Louis Prima's ""Sing Sing Sing"" at a monumental 1938 concert at Carnegie Hall. For ten points, name this woodwind instrument played by Artie Shaw and Benny Goodman. ",clarinet,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Billie Holiday,
1372,2022.nationals.3.2.1,2022,nationals,3,2,NA,1,tossup + bonus,,"The perpetrator of this event determined to defend himself personally in court, against his lawyer's recommendation, and later recited his poem ""I am Going to the Lordy"" at the gallows. The victim of this event was treated by Alexander Graham Bell, who devised a metal detector to find the bullet lodged in the body of this event’s victim. This event occurred at the Baltimore and Potomac Railroad Station in Washington, D.C. and was perpetrated by Charles Guiteau . For ten points, identify this event that led to Chester A. Arthur ascending to the presidency. ",Assassination of James Garfield,FALSE,FALSE,Garfield’s assassination was instrumental in the passage of this piece of legislation which reformed the process of bureaucratic office appointment and effectively ended the spoils system. ,Pendleton Act,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1373,2022.nationals.3.2.2,2022,nationals,3,2,NA,2,tossup + bonus,,"This country's first free elections were held in 1960, but the Coup of May 16th deposed its Second Republic and reversed the reforms of the April Revolution. This country's Yushin Constitution was signed shortly before an Olympic ceremony in which a number of doves were burnt alive. That tragedy in this country occurred in 1988, nine years after Nobel Prize laureate Kim Dae-Jung was elected its president. A northern neighbor invaded, for ten points, what Asian nation, leading to a 1950s war? ",South Korea,FALSE,FALSE,"A South Korean dictator who promulgated the Yushin Constitution had this family name, shared by his daughter, another president who was impeached in 2017. ",Park,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1374,2022.nationals.3.2.3,2022,nationals,3,2,NA,3,tossup + bonus,,"This man's scholarly father, James, wrote an anti-Hindu historiography chronicling English colonialism in The History of British India. With Henry Hunt, this man was the first member of Parliament to openly call for women's suffrage in England, and this man wrote The Subjection of Women after conversations with his wife, Harriet Taylor. The teachings of Jeremy Bentham inspired, for ten points, what philosopher and MP who wrote Utilitarianism? ",John Stuart Mill,TRUE,FALSE,"John Stuart Mill called for the eradication of poverty through what kind of tax, which was implemented in the U.S. through the 16th amendment? ",Income Tax,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Harriet Taylor,
1375,2022.nationals.3.2.4,2022,nationals,3,2,NA,4,tossup + bonus,,"One holder of this federal cabinet position was forced to resign from an earlier state position after serving as the second in a duel that led to Button Gwinnett’s death. That man, Joseph Habersham, succeeded a holder of this position who was a strong supporter of Britain during the War of 1812 and an organizer of the Hartford Convention. Timothy Pickering and Samuel Osgood held this position which, prior to independence, was held by Ben Franklin. For ten points, name this position that oversees the USPS. ",US Postmaster General,FALSE,FALSE,A brief rival business of the U.S. Postal Service was what express mail service that used relay teams to reduce the time to get messages from coast to coast to ten days? ,Pony Express,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1376,2022.nationals.3.2.5,2022,nationals,3,2,NA,5,tossup + bonus,,"Due to the details of this event being supposedly known by Father Henry Garnet, this event became known as the Jesuit Treason. Francis Tresham was suspected of sending a letter to William Parker that eventually revealed the details of this event. Lord Monteagle investigated this event, which resulted in a last stand at Holbeche House. For ten points, what event was conspired by Sir Everard Digby, Robert Catesby, and Guy Fawkes to assassinate King James I of England? ",Gunpowder Plot,FALSE,FALSE,"Guy Fawkes Night is celebrated on what date, commemorated by the song lyric, ""Remember, remember ?"" ",5-Nov,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1377,2022.nationals.3.2.6,2022,nationals,3,2,NA,6,tossup + bonus,,"In a 2017 song, this artist sampled Fox News anchors Eric Bolling, Kimberly Guilfoyle and Geraldo Rivera claiming his music does more damage to black youths than the institution of racism. In reference to General Sherman's Special Field Orders, this rapper says he needs ""forty acres and mule"" not a ""forty ounce and a pit bull"" on the song ""For Sale ."" During the procession on the 20th anniversary of the Million Man March for racial equality, this artist's song ""Alright"" was used as an anthem. A Pulitzer Prize for Music was awarded to, for ten points, what Compton-born rapper of To Pimp a Butterfly? ",Kendrick Lamar,TRUE,FALSE,"Which U.S. president met with Kendrick Lamar at the oval office after citing ""How Much a Dollar Cost"" as his favorite song of the year? ",Barack Obama,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Kimberly Guilfoyle,
1378,2022.nationals.3.2.7,2022,nationals,3,2,NA,7,tossup + bonus,,"One commander at this battle, Ariabignes , was allegedly speared to death by Socles and Ameinias . A deceptive message lured one side to the site of this battle, in which the playwright of Prometheus Bound, Aeschylus , participated. Prior to this battle, one side lost over one-third of its ships in a storm near Magnesia. Eurybiades  assisted the winning commander at this 480 BCE battle fought in a set of namesake straits. For ten points, name this victory for Themistocles over the navy of Xerxes. ",Battle of Salamis,FALSE,FALSE,"Salamis can be found in this modern-day Greek administrative region, a peninsula which contains Athens and was divided into demoi during the reforms of Cleisthenes . ",Attica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1379,2022.nationals.3.2.8,2022,nationals,3,2,NA,8,tossup + bonus,,"A play by this author opens with a Catholic martyr quelling rioters from Lombardy on Evil May Day. Thomas Nashe may have co-written the Temple Garden scene with this author in a trilogy of plays in which nobles pluck red or white roses to support either the Duke of Somerset or Richard Plantagenet. This author of Sir Thomas More wrote a play whose protagonist describes himself as ""determined to prove a villain"" in a speech opening ""Now is the winter of our discontent."" For ten points, name this playwright of histories including Henry VI and Richard III. ",William Shakespeare,TRUE,FALSE,"Henry VI, Part One was possibly a collaboration between Shakespeare and this other playwright, whose own history-inspired plays include Edward the Second and Tamburlaine. ",Christopher Marlowe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
1380,2022.nationals.3.3.lightning.1.1,2022,nationals,3,3,1,1,lightning,"Concerning the New Deal, name the... ",President who put forth the program.,Franklin Delano Roosevelt,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1381,2022.nationals.3.3.lightning.1.2,2022,nationals,3,3,1,2,lightning,"Concerning the New Deal, name the... ",System of universal retirement pensions established during it. ,Social Security,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1382,2022.nationals.3.3.lightning.1.3,2022,nationals,3,3,1,3,lightning,"Concerning the New Deal, name the... ","U.S. state which names a ""Valley Authority"" that managed a series of hydroelectric dams",Tennessee,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1383,2022.nationals.3.3.lightning.1.4,2022,nationals,3,3,1,4,lightning,"Concerning the New Deal, name the... ","Program for unmarried, unemployed young men which had them create public works of art and upkeep parks. ",Civillian Conservation Corps,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1384,2022.nationals.3.3.lightning.1.5,2022,nationals,3,3,1,5,lightning,"Concerning the New Deal, name the... ",Strategy used by the president to fill the judiciary branch with pro-New Deal judges,court-packing,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
1385,2022.nationals.3.3.lightning.1.6,2022,nationals,3,3,1,6,lightning,"Concerning the New Deal, name the... ",Term for the early days of the New Deal which included the creation of a new bank holiday and passage of the Securities Act. ,First Hundred Days,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
